"(3,2,2,3)","-q^4"
"(3,0,3,0)","1-q^3/t"
"(3,1,3,1)","q^4"
"(3,2,3,2)","-(q^3/t)"
"(3,3,3,3)","q^4"
"(3,0,4,0)","q^4-q*t"
"(3,1,4,1)","-(q*t)"
"(3,2,4,2)","q^4"
"(3,4,4,3)","q^4"
"(3,1,5,0)","1-q^4"
"(3,3,5,2)","-q^4"
"(3,4,5,2)","-(q^3/t)"
"(3,5,5,3)","-q^4"
"(3,3,6,1)","-(t/q)"
"(3,4,6,1)","-q^2"
"(3,6,6,3)","-q^2"
"(3,3,7,0)","1"
"(3,4,7,0)","q^3/t"
"(3,5,7,1)","q^2"
"(3,6,7,2)","q^3/t"
"(3,7,7,3)","q^2"
"(3,3,8,0)","t/q"
"(3,4,8,0)","q^2"
"(3,5,8,1)","t/q"
"(3,6,8,2)","q^2"
"(3,8,8,3)","q^2"
"(3,5,9,0)","1-q^2"
"(3,7,9,2)","-q^2"
"(3,8,9,2)","q^3/t"
"(3,9,9,3)","-q^2"
"(3,7,10,1)","t/q^3"
"(3,8,10,1)","-1"
"(3,10,10,3)","-1"
"(3,7,11,0)","1"
"(3,8,11,0)","-(q^3/t)"
"(3,9,11,1)","1"
"(3,10,11,2)","-(q^3/t)"
"(3,11,11,3)","1"
"(4,0,0,4)","q^6"
"(4,0,1,2)","-q^6+q^3/t"
"(4,1,1,4)","-q^6"
"(4,0,2,1)","-q^6+q^3*t"
"(4,2,2,4)","-q^4"
"(4,0,3,0)","q^6-q^3/t"
"(4,1,3,1)","q^6"
"(4,2,3,2)","-(q^3/t)"
"(4,3,3,4)","q^4"
"(4,0,4,0)","1-q^3*t"
"(4,1,4,1)","-(q^3*t)"
"(4,2,4,2)","q^4"
"(4,4,4,4)","q^4"
"(4,3,5,2)","-q^4"
"(4,4,5,2)","-(q^3/t)"
"(4,5,5,4)","-q^4"
"(4,2,6,0)","1-q^4"
"(4,3,6,1)","-(q*t)"
"(4,4,6,1)","-q^4"
"(4,6,6,4)","-q^2"
"(4,3,7,0)","q^4"
"(4,4,7,0)","q^3/t"
"(4,5,7,1)","q^4"
"(4,6,7,2)","q^3/t"
"(4,7,7,4)","q^2"
"(4,3,8,0)","q*t"
"(4,4,8,0)","1"
"(4,5,8,1)","q*t"
"(4,6,8,2)","q^2"
"(4,8,8,4)","q^2"
"(4,7,9,2)","-q^2"
"(4,8,9,2)","q^3/t"
"(4,9,9,4)","-q^2"
"(4,6,10,0)","1-q^2"
"(4,7,10,1)","t/q"
"(4,8,10,1)","-q^2"
"(4,10,10,4)","-1"
"(4,7,11,0)","q^2"
"(4,8,11,0)","-(q^3/t)"
"(4,9,11,1)","q^2"
"(4,10,11,2)","-(q^3/t)"
"(4,11,11,4)","1"
"(5,0,0,5)","q^9*t"
"(5,0,1,3)","-q^6+q^9*t"
"(5,0,1,4)","q^6-q^9*t"
"(5,1,1,5)","q^9*t"
"(5,2,2,5)","-(q^5*t)"
"(5,0,3,1)","q^4-q^6+q^3*t-q^7*t"
"(5,2,3,3)","q^4"
"(5,2,3,4)","-q^4"
"(5,3,3,5)","-(q^5*t)"
"(5,0,4,1)","-(q*t)+q^7*t"
"(5,2,4,3)","-(q^5*t)"
"(5,2,4,4)","q^5*t"
"(5,4,4,5)","-(q^5*t)"
"(5,0,5,0)","1-q^4-q^3*t+q^7*t"
"(5,1,5,1)","-(q^3*t)+q^7*t"
"(5,3,5,3)","-(q^5*t)"
"(5,4,5,3)","-q^4"
"(5,3,5,4)","q^5*t"
"(5,4,5,4)","q^4"
"(5,5,5,5)","-(q^5*t)"
"(5,2,6,1)","-(t/q)+q^3*t"
"(5,6,6,5)","q*t"
"(5,2,7,0)","1-q^4"
"(5,3,7,1)","-(q*t)+q^3*t"
"(5,4,7,1)","q^2-q^4"
"(5,6,7,3)","q^2"
"(5,6,7,4)","-q^2"
"(5,7,7,5)","q*t"
"(5,2,8,0)","t/q-q^3*t"
"(5,4,8,1)","t/q-q^3*t"
"(5,6,8,3)","q*t"
"(5,6,8,4)","-(q*t)"
"(5,8,8,5)","q*t"
"(5,3,9,0)","q*t-q^3*t"
"(5,4,9,0)","1-q^2"
"(5,5,9,1)","q*t-q^3*t"
"(5,7,9,3)","q*t"
"(5,8,9,3)","-q^2"
"(5,7,9,4)","-(q*t)"
"(5,8,9,4)","q^2"
"(5,9,9,5)","q*t"
"(5,6,10,1)","t/q^3-t/q"
"(5,10,10,5)","-(t/q^3)"
"(5,6,11,0)","1-q^2"
"(5,8,11,1)","1-q^2"
"(5,10,11,3)","1"
"(5,10,11,4)","-1"
"(5,11,11,5)","-(t/q^3)"
"(6,0,0,6)","q^9/t"
"(6,1,1,6)","-(q^9/t)"
"(6,0,2,3)","q^6-q^9/t"
"(6,0,2,4)","-q^4+q^7/t"
"(6,2,2,6)","q^7/t"
"(6,0,3,2)","-(q^3/t)+q^9/t"
"(6,1,3,3)","q^9/t"
"(6,1,3,4)","-(q^7/t)"
"(6,3,3,6)","-(q^7/t)"
"(6,0,4,2)","q^4-q^6+q^3/t-q^7/t"
"(6,1,4,3)","-q^6"
"(6,1,4,4)","q^4"
"(6,4,4,6)","-(q^7/t)"
"(6,1,5,2)","-(q^3/t)+q^7/t"
"(6,5,5,6)","q^7/t"
"(6,0,6,0)","1-q^4-q^3/t+q^7/t"
"(6,2,6,2)","-(q^3/t)+q^7/t"
"(6,3,6,3)","q^4"
"(6,4,6,3)","q^7/t"
"(6,3,6,4)","-q^2"
"(6,4,6,4)","-(q^5/t)"
"(6,6,6,6)","-(q^5/t)"
"(6,1,7,0)","q^3/t-q^7/t"
"(6,3,7,2)","q^3/t-q^7/t"
"(6,5,7,3)","-(q^7/t)"
"(6,5,7,4)","q^5/t"
"(6,7,7,6)","q^5/t"
"(6,1,8,0)","1-q^4"
"(6,3,8,2)","q^2-q^4"
"(6,4,8,2)","-(q^3/t)+q^5/t"
"(6,5,8,3)","-q^4"
"(6,5,8,4)","q^2"
"(6,8,8,6)","q^5/t"
"(6,5,9,2)","q^3/t-q^5/t"
"(6,9,9,6)","-(q^5/t)"
"(6,3,10,0)","1-q^2"
"(6,4,10,0)","q^3/t-q^5/t"
"(6,6,10,2)","q^3/t-q^5/t"
"(6,7,10,3)","q^2"
"(6,8,10,3)","-(q^5/t)"
"(6,7,10,4)","-1"
"(6,8,10,4)","q^3/t"
"(6,10,10,6)","q^3/t"
"(6,5,11,0)","-(q^3/t)+q^5/t"
"(6,7,11,2)","-(q^3/t)+q^5/t"
"(6,9,11,3)","q^5/t"
"(6,9,11,4)","-(q^3/t)"
"(6,11,11,6)","-(q^3/t)"
"(7,0,0,7)","q^12"
"(7,0,1,6)","-q^12+q^9/t"
"(7,1,1,7)","q^12"
"(7,0,2,5)","q^8-q^5*t"
"(7,2,2,7)","q^8"
"(7,0,3,3)","q^4+q^6-q^10-q^9/t"
"(7,0,3,4)","-q^4+q^7/t"
"(7,1,3,5)","q^8"
"(7,2,3,6)","q^7/t"
"(7,3,3,7)","q^8"
"(7,0,4,3)","-q^4+q^8+q^10-q^5*t"
"(7,0,4,4)","-q^8+q^5*t"
"(7,1,4,5)","-(q^5*t)"
"(7,2,4,6)","-q^8"
"(7,4,4,7)","q^8"
"(7,0,5,2)","-q^6+q^10+q^3/t-q^7/t"
"(7,1,5,3)","-q^4-q^6+q^8+q^10"
"(7,1,5,4)","q^4-q^8"
"(7,3,5,6)","-q^8"
"(7,4,5,6)","-(q^7/t)"
"(7,5,5,7)","q^8"
"(7,0,6,1)","q^2-q^6-t/q+q^3*t"
"(7,2,6,3)","q^2-q^6"
"(7,3,6,5)","q*t"
"(7,4,6,5)","q^4"
"(7,6,6,7)","q^4"
"(7,0,7,0)","1-q^4-q^3/t+q^7/t"
"(7,1,7,1)","q^2-q^6"
"(7,2,7,2)","-(q^3/t)+q^7/t"
"(7,3,7,3)","q^2+q^4-q^6"
"(7,4,7,3)","q^7/t"
"(7,3,7,4)","-q^2"
"(7,4,7,4)","-(q^5/t)"
"(7,5,7,5)","q^4"
"(7,6,7,6)","-(q^5/t)"
"(7,7,7,7)","q^4"
"(7,0,8,0)","-q^2+q^6+t/q-q^3*t"
"(7,1,8,1)","t/q-q^3*t"
"(7,2,8,2)","-q^2+q^6"
"(7,3,8,3)","q*t"
"(7,4,8,3)","-q^2+q^4+q^6"
"(7,3,8,4)","-(q*t)"
"(7,4,8,4)","-q^4"
"(7,5,8,5)","q*t"
"(7,6,8,6)","-q^4"
"(7,8,8,7)","q^4"
"(7,1,9,0)","1-q^2-q^4+q^6"
"(7,3,9,2)","-q^4+q^6"
"(7,4,9,2)","-(q^3/t)+q^5/t"
"(7,5,9,3)","-q^2+q^6"
"(7,5,9,4)","q^2-q^4"
"(7,7,9,6)","-q^4"
"(7,8,9,6)","q^5/t"
"(7,9,9,7)","q^4"
"(7,3,10,1)","t/q^3-t/q"
"(7,4,10,1)","1-q^2"
"(7,6,10,3)","1-q^2"
"(7,7,10,5)","-(t/q^3)"
"(7,8,10,5)","1"
"(7,10,10,7)","1"
"(7,3,11,0)","1-q^2"
"(7,4,11,0)","q^3/t-q^5/t"
"(7,5,11,1)","1-q^2"
"(7,6,11,2)","q^3/t-q^5/t"
"(7,7,11,3)","1"
"(7,8,11,3)","-(q^5/t)"
"(7,7,11,4)","-1"
"(7,8,11,4)","q^3/t"
"(7,9,11,5)","1"
"(7,10,11,6)","q^3/t"
"(7,11,11,7)","1"
"(8,0,0,8)","q^12"
"(8,0,1,6)","q^12-q^9/t"
"(8,1,1,8)","q^12"
"(8,0,2,5)","-q^12+q^9*t"
"(8,2,2,8)","q^8"
"(8,0,3,3)","-q^12+q^9/t"
"(8,0,3,4)","-q^6+q^10+q^12-q^7/t"
"(8,1,3,5)","-q^12"
"(8,2,3,6)","-(q^7/t)"
"(8,3,3,8)","q^8"
"(8,0,4,3)","-q^6+q^9*t"
"(8,0,4,4)","q^4+q^6-q^10-q^9*t"
"(8,1,4,5)","q^9*t"
"(8,2,4,6)","q^8"
"(8,4,4,8)","q^8"
"(8,0,5,2)","q^6-q^10-q^3/t+q^7/t"
"(8,1,5,4)","q^6-q^10"
"(8,3,5,6)","q^8"
"(8,4,5,6)","q^7/t"
"(8,5,5,8)","q^8"
"(8,0,6,1)","-q^6+q^10+q^3*t-q^7*t"
"(8,2,6,3)","q^4-q^8"
"(8,2,6,4)","-q^2-q^4+q^6+q^8"
"(8,3,6,5)","-(q^5*t)"
"(8,4,6,5)","-q^8"
"(8,6,6,8)","q^4"
"(8,0,7,0)","-q^6+q^10+q^3/t-q^7/t"
"(8,1,7,1)","-q^6+q^10"
"(8,2,7,2)","q^3/t-q^7/t"
"(8,3,7,3)","-q^8"
"(8,4,7,3)","-(q^7/t)"
"(8,3,7,4)","-q^4+q^6+q^8"
"(8,4,7,4)","q^5/t"
"(8,5,7,5)","-q^8"
"(8,6,7,6)","q^5/t"
"(8,7,7,8)","q^4"
"(8,0,8,0)","1-q^4-q^3*t+q^7*t"
"(8,1,8,1)","-(q^3*t)+q^7*t"
"(8,2,8,2)","q^2-q^6"
"(8,3,8,3)","-(q^5*t)"
"(8,4,8,3)","-q^4"
"(8,3,8,4)","q^5*t"
"(8,4,8,4)","q^2+q^4-q^6"
"(8,5,8,5)","-(q^5*t)"
"(8,6,8,6)","q^4"
"(8,8,8,8)","q^4"
"(8,3,9,2)","q^4-q^6"
"(8,4,9,2)","q^3/t-q^5/t"
"(8,5,9,4)","q^4-q^6"
"(8,7,9,6)","q^4"
"(8,8,9,6)","-(q^5/t)"
"(8,9,9,8)","q^4"
"(8,2,10,0)","1-q^2-q^4+q^6"
"(8,3,10,1)","-(q*t)+q^3*t"
"(8,4,10,1)","-q^4+q^6"
"(8,6,10,3)","q^2-q^4"
"(8,6,10,4)","-1+q^4"
"(8,7,10,5)","q*t"
"(8,8,10,5)","-q^4"
"(8,10,10,8)","1"
"(8,3,11,0)","-q^4+q^6"
"(8,4,11,0)","-(q^3/t)+q^5/t"
"(8,5,11,1)","-q^4+q^6"
"(8,6,11,2)","-(q^3/t)+q^5/t"
"(8,7,11,3)","-q^4"
"(8,8,11,3)","q^5/t"
"(8,7,11,4)","q^4"
"(8,8,11,4)","-(q^3/t)"
"(8,9,11,5)","-q^4"
"(8,10,11,6)","-(q^3/t)"
"(8,11,11,8)","1"
"(9,0,0,9)","q^15*t"
"(9,0,1,7)","q^12-q^15*t"
"(9,0,1,8)","q^12-q^15*t"
"(9,1,1,9)","-(q^15*t)"
"(9,2,2,9)","q^9*t"
"(9,0,3,5)","q^8-q^12+q^7*t+q^9*t-q^11*t-q^13*t"
"(9,2,3,7)","q^8"
"(9,2,3,8)","q^8"
"(9,3,3,9)","-(q^9*t)"
"(9,0,4,5)","-(q^5*t)-q^7*t+q^11*t+q^13*t"
"(9,2,4,7)","-(q^9*t)"
"(9,2,4,8)","-(q^9*t)"
"(9,4,4,9)","-(q^9*t)"
"(9,0,5,3)","-q^4-q^6+q^8+q^10+q^7*t+q^9*t-q^11*t-q^13*t"
"(9,0,5,4)","q^4+q^6-q^8-q^10-q^7*t-q^9*t+q^11*t+q^13*t"
"(9,1,5,5)","q^7*t+q^9*t-q^11*t-q^13*t"
"(9,3,5,7)","q^9*t"
"(9,4,5,7)","q^8"
"(9,3,5,8)","q^9*t"
"(9,4,5,8)","q^8"
"(9,5,5,9)","q^9*t"
"(9,2,6,5)","q*t+q^3*t-q^5*t-q^7*t"
"(9,6,6,9)","-(q^3*t)"
"(9,0,7,1)","q^2-2*q^6+q^10+q^3*t-q^5*t-q^7*t+q^9*t"
"(9,2,7,3)","q^2+q^4-q^6-q^8"
"(9,2,7,4)","-q^2-q^4+q^6+q^8"
"(9,3,7,5)","-(q^3*t)+q^7*t"
"(9,4,7,5)","q^4-q^8"
"(9,6,7,7)","q^4"
"(9,6,7,8)","q^4"
"(9,7,7,9)","q^3*t"
"(9,0,8,1)","t/q-q^3*t-q^5*t+q^9*t"
"(9,2,8,3)","q*t+q^3*t-q^5*t-q^7*t"
"(9,2,8,4)","-(q*t)-q^3*t+q^5*t+q^7*t"
"(9,4,8,5)","q*t+q^3*t-q^5*t-q^7*t"
"(9,6,8,7)","q^3*t"
"(9,6,8,8)","q^3*t"
"(9,8,8,9)","q^3*t"
"(9,0,9,0)","1-q^2-q^4+q^6-q^3*t+q^5*t+q^7*t-q^9*t"
"(9,1,9,1)","-(q^3*t)+q^5*t+q^7*t-q^9*t"
"(9,3,9,3)","-(q^3*t)+q^7*t"
"(9,4,9,3)","-q^2+q^6"
"(9,3,9,4)","q^3*t-q^7*t"
"(9,4,9,4)","q^2-q^6"
"(9,5,9,5)","-(q^3*t)+q^7*t"
"(9,7,9,7)","-(q^3*t)"
"(9,8,9,7)","q^4"
"(9,7,9,8)","-(q^3*t)"
"(9,8,9,8)","q^4"
"(9,9,9,9)","-(q^3*t)"
"(9,2,10,1)","t/q^3-t/q-q*t+q^3*t"
"(9,6,10,5)","-(t/q^3)+q*t"
"(9,10,10,9)","t/q^3"
"(9,2,11,0)","1-q^2-q^4+q^6"
"(9,4,11,1)","1-q^2-q^4+q^6"
"(9,6,11,3)","1-q^4"
"(9,6,11,4)","-1+q^4"
"(9,8,11,5)","1-q^4"
"(9,10,11,7)","1"
"(9,10,11,8)","1"
"(9,11,11,9)","-(t/q^3)"
"(10,0,0,10)","q^15/t"
"(10,1,1,10)","q^15/t"
"(10,0,2,7)","q^12-q^15/t"
"(10,0,2,8)","q^8-q^11/t"
"(10,2,2,10)","-(q^11/t)"
"(10,0,3,6)","-(q^7/t)-q^9/t+q^13/t+q^15/t"
"(10,1,3,7)","-(q^15/t)"
"(10,1,3,8)","-(q^11/t)"
"(10,3,3,10)","-(q^11/t)"
"(10,0,4,6)","q^8-q^12+q^7/t+q^9/t-q^11/t-q^13/t"
"(10,1,4,7)","q^12"
"(10,1,4,8)","q^8"
"(10,4,4,10)","-(q^11/t)"
"(10,1,5,6)","q^7/t+q^9/t-q^11/t-q^13/t"
"(10,5,5,10)","-(q^11/t)"
"(10,0,6,3)","q^4+q^6-q^8-q^10-q^7/t-q^9/t+q^11/t+q^13/t"
"(10,0,6,4)","-q^2-q^4+q^6+q^8+q^5/t+q^7/t-q^9/t-q^11/t"
"(10,2,6,6)","q^5/t+q^7/t-q^9/t-q^11/t"
"(10,3,6,7)","q^8"
"(10,4,6,7)","q^11/t"
"(10,3,6,8)","q^4"
"(10,4,6,8)","q^7/t"
"(10,6,6,10)","q^7/t"
"(10,0,7,2)","q^3/t-q^7/t-q^9/t+q^13/t"
"(10,1,7,3)","-(q^7/t)-q^9/t+q^11/t+q^13/t"
"(10,1,7,4)","q^5/t+q^7/t-q^9/t-q^11/t"
"(10,3,7,6)","q^5/t+q^7/t-q^9/t-q^11/t"
"(10,5,7,7)","q^11/t"
"(10,5,7,8)","q^7/t"
"(10,7,7,10)","q^7/t"
"(10,0,8,2)","q^2-2*q^6+q^10+q^3/t-q^5/t-q^7/t+q^9/t"
"(10,1,8,3)","-q^4-q^6+q^8+q^10"
"(10,1,8,4)","q^2+q^4-q^6-q^8"
"(10,3,8,6)","q^4-q^8"
"(10,4,8,6)","-(q^5/t)+q^9/t"
"(10,5,8,7)","q^8"
"(10,5,8,8)","q^4"
"(10,8,8,10)","q^7/t"
"(10,1,9,2)","q^3/t-q^5/t-q^7/t+q^9/t"
"(10,5,9,6)","-(q^5/t)+q^9/t"
"(10,9,9,10)","q^7/t"
"(10,0,10,0)","1-q^2-q^4+q^6-q^3/t+q^5/t+q^7/t-q^9/t"
"(10,2,10,2)","-(q^3/t)+q^5/t+q^7/t-q^9/t"
"(10,3,10,3)","q^2-q^6"
"(10,4,10,3)","q^5/t-q^9/t"
"(10,3,10,4)","-1+q^4"
"(10,4,10,4)","-(q^3/t)+q^7/t"
"(10,6,10,6)","-(q^3/t)+q^7/t"
"(10,7,10,7)","q^4"
"(10,8,10,7)","-(q^7/t)"
"(10,7,10,8)","1"
"(10,8,10,8)","-(q^3/t)"
"(10,10,10,10)","-(q^3/t)"
"(10,1,11,0)","-(q^3/t)+q^5/t+q^7/t-q^9/t"
"(10,3,11,2)","-(q^3/t)+q^5/t+q^7/t-q^9/t"
"(10,5,11,3)","q^5/t-q^9/t"
"(10,5,11,4)","-(q^3/t)+q^7/t"
"(10,7,11,6)","-(q^3/t)+q^7/t"
"(10,9,11,7)","-(q^7/t)"
"(10,9,11,8)","-(q^3/t)"
"(10,11,11,10)","-(q^3/t)"
"(11,0,0,11)","q^18"
"(11,0,1,10)","-q^12-q^18+q^15/t+q^15*t"
"(11,1,1,11)","-q^18"
"(11,0,2,9)","-q^12+q^9*t+q^15*t-q^12*t^2"
"(11,2,2,11)","-q^12"
"(11,0,3,7)","q^8+q^10+2*q^12-q^14-q^16-q^15/t-q^15*t"
"(11,0,3,8)","2*q^8-q^11/t+q^7*t+q^9*t-q^11*t-q^13*t-q^15*t"
"(11,1,3,9)","q^12-q^15*t"
"(11,2,3,10)","q^8-q^11/t"
"(11,3,3,11)","q^12"
"(11,0,4,7)","-q^8-q^10+q^12+q^14+q^16-2*q^9*t+q^12*t^2"
"(11,0,4,8)","q^12-q^5*t-q^7*t-2*q^9*t+q^11*t+q^13*t+q^12*t^2"
"(11,1,4,9)","-(q^9*t)+q^12*t^2"
"(11,2,4,10)","q^12-q^9*t"
"(11,4,4,11)","q^12"
"(11,0,5,6)","-q^4-q^6+q^8-q^12+q^14+q^16+q^7/t+q^9/t-q^11/t-q^13/t+q^7*t+q^9*t-q^11*t-q^13*t"
"(11,1,5,7)","q^8+q^10-q^14-q^16"
"(11,1,5,8)","q^8-q^12+q^7*t+q^9*t-q^11*t-q^13*t"
"(11,3,5,10)","-q^12+q^9*t"
"(11,4,5,10)","q^8-q^11/t"
"(11,5,5,11)","-q^12"
"(11,0,6,5)","-q^4-q^6+q^8+q^10+q*t+q^3*t-q^5*t+q^9*t-q^11*t-q^13*t-q^4*t^2-q^6*t^2+q^8*t^2+q^10*t^2"
"(11,2,6,7)","-q^4-q^6+q^8+q^10-q^5*t+q^9*t"
"(11,2,6,8)","-(q*t)-q^3*t+q^7*t+q^9*t"
"(11,3,6,9)","-(q^3*t)+q^6*t^2"
"(11,4,6,9)","-q^6+q^9*t"
"(11,6,6,11)","-q^6"
"(11,0,7,3)","q^2+2*q^4+q^6-3*q^8-2*q^10+q^12-q^7/t-q^9/t+q^11/t+q^13/t-q^7*t-q^9*t+q^11*t+q^13*t"
"(11,0,7,4)","-2*q^2-2*q^4+2*q^6+2*q^8+q^5/t+q^7/t-q^9/t-q^11/t-q^3*t+q^5*t+2*q^7*t-q^11*t-q^13*t"
"(11,1,7,5)","q^4+q^6-q^8-q^10-q^7*t-q^9*t+q^11*t+q^13*t"
"(11,2,7,6)","-q^2-q^4+q^6+q^8+q^5/t+q^7/t-q^9/t-q^11/t"
"(11,3,7,7)","q^4+q^6-q^10-q^9*t"
"(11,4,7,7)","-q^8+q^11/t"
"(11,3,7,8)","q^4+q^3*t-q^7*t-q^9*t"
"(11,4,7,8)","-q^4+q^7/t"
"(11,5,7,9)","q^6-q^9*t"
"(11,6,7,10)","-q^4+q^7/t"
"(11,7,7,11)","q^6"
"(11,0,8,3)","q^2-q^4-2*q^6+q^10+q^12+2*q*t+2*q^3*t-2*q^5*t-2*q^7*t-q^4*t^2-q^6*t^2+q^8*t^2+q^10*t^2"
"(11,0,8,4)","q^4+q^6-q^8-q^10-t/q-2*q*t-q^3*t+3*q^5*t+2*q^7*t-q^9*t+q^4*t^2+q^6*t^2-q^8*t^2-q^10*t^2"
"(11,1,8,5)","q*t+q^3*t-q^5*t-q^7*t-q^4*t^2-q^6*t^2+q^8*t^2+q^10*t^2"
"(11,2,8,6)","q^4+q^6-q^8-q^10-q*t-q^3*t+q^5*t+q^7*t"
"(11,3,8,7)","q^3*t-q^6*t^2"
"(11,4,8,7)","-q^4+q^8+q^10-q^5*t"
"(11,3,8,8)","q^3*t-q^6*t^2"
"(11,4,8,8)","q^6-q*t-q^3*t+q^7*t"
"(11,5,8,9)","q^3*t-q^6*t^2"
"(11,6,8,10)","q^6-q^3*t"
"(11,8,8,11)","q^6"
"(11,0,9,2)","-1+q^2+q^4-2*q^6+q^8+q^10-q^12+q^3/t-q^5/t-q^7/t+q^9/t+q^3*t-q^5*t-q^7*t+q^9*t"
"(11,1,9,3)","-q^2+q^6+q^8-q^12"
"(11,1,9,4)","q^2-2*q^6+q^10+q^3*t-q^5*t-q^7*t+q^9*t"
"(11,3,9,6)","-q^6+q^10+q^3*t-q^7*t"
"(11,4,9,6)","q^2-q^6-q^5/t+q^9/t"
"(11,5,9,7)","q^4-q^10"
"(11,5,9,8)","q^4-q^6+q^3*t-q^7*t"
"(11,7,9,10)","-q^6+q^3*t"
"(11,8,9,10)","-q^4+q^7/t"
"(11,9,9,11)","-q^6"
"(11,0,10,1)","-1+q^2+q^4-q^6+t/q^3-t/q-q*t+2*q^3*t-q^5*t-q^7*t+q^9*t-t^2+q^2*t^2+q^4*t^2-q^6*t^2"
"(11,2,10,3)","-1+q^2+q^4-q^6-t/q+2*q^3*t-q^7*t"
"(11,2,10,4)","t/q^3-q*t-q^3*t+q^7*t"
"(11,3,10,5)","-(t/q^3)+q*t+t^2-q^4*t^2"
"(11,4,10,5)","-1+q^4+q^3*t-q^7*t"
"(11,6,10,7)","-1+q^4-q*t+q^3*t"
"(11,6,10,8)","-(t/q^3)+q^3*t"
"(11,7,10,9)","t/q^3-t^2"
"(11,8,10,9)","-1+q^3*t"
"(11,10,10,11)","-1"
"(11,0,11,0)","2-2*q^2-2*q^4+2*q^6-q^3/t+q^5/t+q^7/t-q^9/t-q^3*t+q^5*t+q^7*t-q^9*t"
"(11,1,11,1)","1-q^2-q^4+q^6-q^3*t+q^5*t+q^7*t-q^9*t"
"(11,2,11,2)","1-q^2-q^4+q^6-q^3/t+q^5/t+q^7/t-q^9/t"
"(11,3,11,3)","1-q^4-q^3*t+q^7*t"
"(11,4,11,3)","-q^2+q^6+q^5/t-q^9/t"
"(11,3,11,4)","-1+q^4+q^3*t-q^7*t"
"(11,4,11,4)","1-q^4-q^3/t+q^7/t"
"(11,5,11,5)","1-q^4-q^3*t+q^7*t"
"(11,6,11,6)","1-q^4-q^3/t+q^7/t"
"(11,7,11,7)","1-q^3*t"
"(11,8,11,7)","q^4-q^7/t"
"(11,7,11,8)","1-q^3*t"
"(11,8,11,8)","1-q^3/t"
"(11,9,11,9)","1-q^3*t"
"(11,10,11,10)","1-q^3/t"
"(11,11,11,11)","1"
